609,GROWERS,,,,1.5446 (303D) 7.5503 (404B),"1.5446- turn over to DARBC, 7.5503- Growership",,9.0715,0.0234,9.0949,,,,,,0,,,,,0,
610,GROWERS,,,,7.0660 (303D) 0.4843(404B),,,7.1594,0.0161,7.1755,,,404B,0.3587,0.0161,0.3748,,,,,0,
611,GROWERS,,,,,,,5.0403,0.3745,5.4148,,,303D,1.4441,0.3745,1.8186,,,,,0,
612,GROWERS,,,,,,,7.5947,,7.5947,,,,,,0,,,,,0,
613,LEASED,,,,,,,1.3452,0.6745,2.0197,,,405B,4.8933,0.6745,5.5678,,,,,0,
614,GROWERS,,,,,,,7.6114,,7.6114,,,,,,0,,,,,0,
615,GROWERS,,,,,,,7.5412,,7.5412,,,,,,0,,,,,0,
616,GROWERS,,,,,,,8.4102,,8.4102,,,,,,0,,,,,0,
617,LEASED,,,,,,,7.8159,0.1841,8,,,,,,0,,,,,0,
618,GROWERS,,,,,,,7.2929,,7.2929,,,,,,0,,,,,0,
619,GROWERS,,,,,,,7.978,,7.978,,,,,,0,,,,,0,
620,GROWERS,,,,,,,7.9437,,7.9437,,,,,,0,,,,,0,
621,LEASED,,,,,,,6.9775,0.9219,7.8994,,,,,,0,,,,,0,
622,LEASED,,,,,,,8.0132,,8.0132,,,,,,0,,,,,0,
623,LEASED,,,,,,,7.9836,,7.9836,,,,,,0,,,,,0,
624,,,,,claims of ownership are hereby waived in favor of DARBC-stated in the order of DARAB case 4629,WITH CLAIMANT,,0.2057,0.3899,0.5956,,,410A,5.4595,0.3899,5.8494,,,,,0,
625,LEASED,,,,,,,7.964,,7.964,,,,,,0,,,,,0,
626,LEASED,,,,,,,7.0464,0.68,7.7264,,,,,,0,,,,,0,
627,LEASED,,,,,,,0.1847,,0.1847,,,410A,3.1781,4.5388,7.7169,,,,,0,
628,LEASED,,,,,,,7.6667,0.3425,8.0092,,,,,,0,,,,,0,
629,LEASED,,,,,,,7.0044,,7.0044,,,307C,0.9969,,0.9969,,,,,0,
630,LEASED,,,,,,,7.9699,,7.9699,,,,,,0,,,,,0,
631,LEASED,,,,,,,8.0437,,8.0437,,,,,,0,,,,,0,
632,LEASED,,,,,,,6.7531,,6.7531,,,307C,1.0247,,1.0247,,,,,0,
633,LEASED,,,,,,,7.8068,,7.8068,,,,,,0,,,,,0,
634,LEASED,,,,,,,6.6754,1.1177,7.7931,,,,,,0,,,,,0,
635,,,,,,,,0.2327,,0.2327,,,410A,4.261,3.0783,7.3393,,,,,0,
636,LEASED,,,,,,,7.8457,,7.8457,,,,,,0,,,,,0,
637,LEASED,,,,,,,7.5097,0.5138,8.0235,,,,,,0,,,,,0,
638,LEASED,,,,,,,4.3868,3.6254,8.0122,,,,,,0,,,,,0,
639,LEASED,,,,,,,8.0088,,8.0088,,,,,,0,,,,,0,
640,LEASED,,,,,,,8.0159,,8.0159,,,,,,0,,,,,0,
641,LEASED,,,,,,,6.8684,,6.8684,,,307C,1.1381,,1.1381,,,,,0,
642,LEASED,,,,,,,8.3366,,8.3366,,,,,,0,,,,,0,
644,LEASED,,,,,"EXCHANGE WITH JUAN/ALBERT ALCASID (LOT 157, 159, 3121, 3122)",,7.9762,,7.9762,,,,,,0,,,,,0,
645,LEASED,,,,WATER TANK-0.5436,,,6.5212,0.9284,7.4496,,,,,,0,,,,,0,
646,,,,,,,,6.2726,0.5133,6.7859,,,407B,0.6275,0.5133,1.1408,,,,,0,
647,LEASED,,,,,,,7.0773,0.7226,7.7999,,,,,,0,,,,,0,
648,LEASED,,,,,,,8.0419,,8.0419,,,,,,0,,,,,0,
649,,,,,,,,7.2539,0.7453,7.9992,,,406C,0.3191,,0.3191,,,,,0,
650,,,,,,,,1.3247,0.9623,2.287,,,406C,4.3215,0.9623,5.2838,,,,,0,
651,,,,,,,,8,,8,,,,,,0,,,,,0,
652,,,,,,,,6.4464,0.0437,6.4901,,,407B,1.5536,,1.5536,,,,,0,
653,,,,,,,,0.8148,,0.8148,,,407B,6.73,0.7551,7.4851,,,,,0,
654,,,,,WITH CEMENTED ROAD (0.4135),,,6.6948,0.4135,7.1083,,,407B,0.4781,0.4135,0.8916,,,,,0,
655,,,,,,,,,,0,,,,,,0,,,,,0,
656,,,,,,,,0.5584,2.5505,3.1089,,,406C,4.8327,,4.8327,,,,,0,
657,LEASED,,,,,,,6.9148,0.1975,7.1123,,,,,,0,,,,,0,
658,,,,,,,,2.5051,0.2069,2.712,,,406C,0.7701,0.2069,0.977,,,,,0,
659,,,,,,,,7.9808,,7.9808,,,,,,0,,,,,0,
660,,,,,,,,7.7044,0.0541,7.7585,,,,,,0,,,,,0,
661,,,,,claims of ownership are hereby waived in favor of DARBC-stated in the order of DARAB case 4629,WITH INFORMAL SETTLER,,1.6415,,1.6415,,,407B,5.7673,0.5912,6.3585,,,,,0,
662,,,,,,,,4.7225,,4.7225,,,,,,0,,,,,0,
663,,,,,LEASED (FOR VERIFICATION TO ASSESSORS),,,,,0,,,,,,0,,,,,0,
664,,,,,,,,8,,8,,,,,,0,,,,,0,
665,,,,,claims of ownership are hereby waived in favor of DARBC-stated in the order of DARAB case 4629,WITH CLAIMANT,,6.09,,6.09,,,,,,0,,,,,0,
666,,,,,,,,8.0141,,8.0141,,,,,,0,,,,,0,
667,,,,,,,,8.0154,,8.0154,,,,,,0,,,,,0,
668,,,,,,,,7.998,,7.998,,,,,,0,,,,,0,
669,,,,,,,,7.9838,,7.9838,,,,,,0,,,,,0,
670,,,,,,,,7.9835,,7.9835,,,,,,0,,,,,0,
671,,,,,,,,7.9298,,7.9298,,,,,,0,,,,,0,
672,,,,,,,,7.8699,,7.8699,,,,,,0,,,,,0,
673,,,,,,,,7.8143,,7.8143,,,,,,0,,,,,0,
674,,,,,,,,6.8724,,6.8724,,,,,,0,,,,,0,
675,,,,,,,,7.4014,,7.4014,,,,,,0,,,,,0,
676,,,,,,,,0.5802,,0.5802,,,,,,0,,,,,0,
677,,,,,,,,7.6736,,7.6736,,,,,,0,,,,,0,
678,,,,,,,,4.1068,1.7636,5.8704,,,408C,1.7752,,1.7752,,,,,0,
679,LEASED,,,,,,,4,,4,,,,,,0,,,,,0,
680,LEASED,,,,,,,9.5909,,9.5909,,,,,,0,,,,,0,
681,LEASED,,,,,,,9.4673,,9.4673,,,,,,0,,,,,0,
682,LEASED,,,,,,,9.4355,,9.4355,,,,,,0,,,,,0,
683,LEASED,,,,,,,8.0279,,8.0279,,,,,,0,,,,,0,
684,LEASED,,,,,,,7.9753,,7.9753,,,,,,0,,,,,0,
685,LEASED,,,,,,,7.9085,,7.9085,,,,,,0,,,,,0,
686,LEASED,,,,,,,7.913,,7.913,,,,,,0,,,,,0,
687,LEASED,,,,,,,7.9564,,7.9564,,,,,,0,,,,,0,
688,,,,,,,,5.7893,0.8504,6.6397,0.9941,,,,,0,,,,,0,
689,,,,,UNUTILIZED WITH SETTLERS,,,6.986,,6.986,,0.5622,,,,0,,,,,0,
690,,,,,UNUTILIZED WITH SETTLERS,,,4.6592,,4.6592,,2.7669,,,,0,,,,,0,
691,,,,,UNUTILIZED WITH SETTLERS,,,3.9054,1.1157,5.0211,,1.2931,411D,0.6451,0.528,1.1731,,,,,0,
692,LEASED,,,,,,,6.5788,0.4189,6.9977,,,,,,0,,,,,0,
693,LEASED,,,,,,,7.2023,,7.2023,,,,,,0,,,,,0,
694,LEASED,,,,,,,7.3037,,7.3037,,,,,,0,,,,,0,
695,LEASED,,,,,,,7.505,,7.505,,,,,,0,,,,,0,
696,,,,,Cultivated by Tenant of former owner,DELETED THIRD GROUP,,0.8883,8.7406,9.6289,,,,,,0,,,,,0,
697,,,,,,DELETED THIRD GROUP,,,,0,,,,,,0,,,,,0,
698,LEASED,,,,,DELETED THIRD GROUP,7.9668,1.0768,,1.0768,,,,,,0,,,,,0,
699,LEASED,,,,,,,4.3823,3.6113,7.9936,,,,,,0,,,,,0,
700,LEASED,,,,,,,6.6061,1.3238,7.9299,,,,,,0,,,,,0,
701,LEASED,,,,,,,7.2624,0.6304,7.8928,,,,,,0,,,,,0,
702,LEASED,,,,,,,5.5873,1.9412,7.5285,,,,,,0,,,,,0,
703,LEASED,,,,,,,7.25,0.2437,7.4937,,,,,,0,,,,,0,
704,LEASED,,,,,,,7.4543,,7.4543,,,,,,0,,,,,0,
705,LEASED,,,,,,,7.2885,,7.2885,,,,,,0,,,,,0,
706,LEASED,,,,,,,7.3507,,7.3507,,,,,,0,,,,,0,
707,LEASED,,,,,,,7.5542,,7.5542,,,,,,0,,,,,0,
708,LEASED,,,,,,,7.5664,,7.5664,,,,,,0,,,,,0,
709,LEASED,,,,,,,8,,8,,,,,,0,,,,,0,
710,LEASED,,,,,,,7.9149,,7.9149,,,,,,0,,,,,0,
711,LEASED,,,,,,,7.9946,,7.9946,,,,,,0,,,,,0,
712,LEASED,,,,,,,6.8249,1.0928,7.9177,,,,,,0,,,,,0,
713,LEASED,,,,,,,0.7824,0.9819,1.7643,,,503C,5.3136,0.9819,6.2955,,,,,0,
714,LEASED,,,,,,,1.9158,0.2355,2.1513,,,503C,4.2738,1.5325,5.8063,,,,,0,
715,LEASED,,,,,,,1.8334,0.488,2.3214,,,503C,4.1182,1.3755,5.4937,,,,,0,
716,LEASED,,,,,,,2.9633,0.2885,3.2518,,,503C,4.2942,0.454,4.7482,,,,,0,
718,,,,,CLAIMED BY PANTUA,DELETED THIRD GROUP,,,,0,,,,,,0,,,,,0,
719,,,,,,,,3.316,0.3977,3.7137,,,410D,3.4508,0.3977,3.8485,,,,,0,
720,,,,,GULLY,,,5.0574,1.0953,6.1527,,,410D,0.3387,0.3651,0.7038,,410C,0.1385,0.3651,0.5036,
721,LEASED,,,,,,,6.3661,,6.3661,,,,,,0,,,,,0,
722,LEASED,,,,,,,5.4719,,5.4719,,,410B,2.1753,,2.1753,,,,,0,
723,LEASED,,,,,,,7.9602,,7.9602,,,,,,0,,,,,0,
724,LEASED,,,,,,,10.6779,,10.6779,,,,,,0,,,,,0,
725,LEASED,,,,,,,4.0107,,4.0107,,,410B,3.9673,,3.9673,,,,,0,
726,LEASED,,,,,,,3.9925,,3.9925,,,,,,0,,,,,0,
727,LEASED,,,,VILLAGE 7,FREE LOT,,0.4103,,0.4103,,,,,,0,,,,,0,
728,LEASED,,,,VILLAGE 7,FREE LOT,,0.4789,,0.4789,,,,,,0,,,,,0,
729,LEASED,,,,,,,6.1694,,6.1694,,,,,,0,,,,,0,
730,,,,,,,,4,,4,,,,,,0,,,,,0,
731,,,,,,,,,,0,,,,,,0,,,,,0,
732,,,,,(ANTHURIUM) TROPIFRESH,WITH INFORMAL SETTLER,,,,0,,,,,,0,,,,,0,
733,,,,,,,,,,0,,,,,,0,,,,,0,
734,,,,,TROPIFRESH,,,,,0,,,,,,0,,,,,0,
735,,,,,,,,7.5928,0.4241,8.0169,,,,,,0,,,,,0,
736,,,,,,,,,,0,,,,,,0,,,,,0,
737,LEASED,,,,,,,8.0489,,8.0489,,,,,,0,,,,,0,
738,LEASED,,,,,,,7.9859,,7.9859,,,,,,0,,,,,0,
739,LEASED,,,,claims of ownership are hereby waived in favor of DARBC-stated in the order of DARAB case 4629,WITH CLAIMANT,,3294,,3294,,,,,,0,,,,,0,
740,LEASED,,,,,,,0.8711,0.1276,0.9987,,,309C,6.869,0.1276,6.9966,,,,,0,
741,LEASED,,,,,,,7.4262,0.1097,7.5359,,,309C,0.291,0.1097,0.4007,,,,,0,
742,LEASED,,,,,,,7.9983,,7.9983,,,,,,0,,,,,0,
743,,,,,ORDER OF FINALITY IN FAVOR OF S. EXCUDERO,LOSS IN CASE,,,,0,,,,,,0,,,,,0,
744,LEASED,,,,,,9.5843,3.2441,,3.2441,,,,,,0,,,,,0,
745,,,,,,,,,,0,,,,,,0,,,,,0,
746,LEASED,,,,,,,7.188,,7.188,,,,,,0,,,,,0,
747,,,,,,,,,,0,,,,,,0,,,,,0,
748,LEASED,,,,,,,3.9924,,3.9924,,,,,,0,,,,,0,
749,LEASED,,,,,,,0.2865,,0.2865,,,410C,0.3002,,0.3002,,,,,0,
750,,,,,,,,,,0,,,,,,0,,,,,0,
751,,,,,,"DELETED FIRST GROUP, PORTION CANCELLED",,,,0,,,,,,0,,,,,0,
753,,,,,VILLAGE 2,"FREE LOT, DELETED SECOND GROUP",,,,0,,,,,,0,,,,,0,
755,,,,,,,,3,,3,,,,,,0,,,,,0,
756,,,,,,,,,,0,,,,,,0,,,,,0,
757,LEASED,,,,,,,8.1549,,8.1549,,,,,,0,,,,,0,
758,LEASED,,,,,,,7.9791,,7.9791,,,,,,0,,,,,0,
759,LEASED,,,,,,,7.8864,,7.8864,,,,,,0,,,,,0,
760,LEASED,,,,,,,7.9444,,7.9444,,,,,,0,,,,,0,
761,LEASED,,,,,,,7.9218,,7.9218,,,,,,0,,,,,0,
762,LEASED,,,,,,,6.2514,0.205,6.4564,,,503D,1.2214,0.205,1.4264,,,,,0,
763,LEASED,,,,,,,5.6299,0.2848,5.9147,,,503D,1.7379,0.2848,2.0227,,,,,0,
764,LEASED,,,,,,,5.0562,0.4491,5.5053,,,503D,1.9709,0.4491,2.42,,,,,0,
765,LEASED,,,,,,,0.3513,0.3274,0.6787,,,503D,3.1102,0.3274,3.4376,,,,,0,
766,LEASED,,,,0.0958 UNUTILIZED PORTION (PLANTED BANANA),,,4.6326,0.4071,5.0397,,,503D,2.8198,0.4071,3.2269,0.0958,,,,0,
767,,,,,,,,,,0,,,,,,0,,,,,0,
768,,,,,,,,,,0,,,,,,0,,,,,0,
769,,,,,,,,,,0,,,,,,0,,,,,0,
770,,,,,,,,,,0,,,,,,0,,,,,0,
771,,,,,,,,,,0,,,,,,0,,,,,0,
772,,,,,,,,,,0,,,,,,0,,,,,0,
773,,,,,WITH CREEK,"UNPLANTED AGREED WITH DAR, DARBC & DOLE",,,,0,,,,,,0,,,,,0,
774,,,,,WITH CREEK,"UNPLANTED AGREED WITH DAR, DARBC & DOLE",,,,0,,,,,,0,,,,,0,
775,,,,,,,,,,0,,,,,,0,,,,,0,
778,LEASED,,,,,,,2.6678,,2.6678,,,,,,0,,,,,0,
779,LEASED,,,,,,,3.2759,,3.2759,,0.9201,,,,0,,,,,0,
780,LEASED,,,,,,,4.1738,,4.1738,,,,,,0,,,,,0,
781,LEASED,,,,,,,2.4719,0.3421,2.814,,,410D,0.844,0.3421,1.1861,,,,,0,
784,LEASED,,,,,,,0.2304,0.8616,1.092,,,,,,0,,,,,0,
785,LEASED,,,,,,,0.5302,0.5618,1.092,,,,,,0,,,,,0,
786,,,,,,,,,,0,,,,,,0,,,,,0,
788,,,,,,"2 LOTS (3, P-20052, 4-P-20053)",,,,0,,,,,,0,,,,,0,
789,,,,,,DELETED FIRST GROUP,,,,0,,,,,,0,,,,,0,
792,,,,,,,,12,,12,,,,,,0,,,,,0,
793,,,,,,,,,,0,,,,,,0,,,,,0,
794,,,,,,,,,,0,,,,,,0,,,,,0,
795,,,,,,,,,,0,,,,,,0,,,,,0,
796,,,,,,,,11.4446,0.2383,11.6829,,,306A,0.0588,0.2383,0.2971,,,,,0,
797,LEASED,,,,,,,0,,0,,10,,,,0,,,,,0,
798,,,,,,,,,,0,,,,,,0,,,,,0,
799,LEASED,,,,,,11.3993,1.5978,0.4022,2,,,,,,0,,,,,0,
800,LEASED,,,,,,,1.8692,0.1308,2,,,,,,0,,,,,0,
802,LEASED,,,,,,,3.7903,0.2097,4,,,,,,0,,,,,0,
803,,,,,,,,3.9671,,3.9671,,,,,,0,,,,,0,
804,,,,,,,,3.9672,,3.9672,,,,,,0,,,,,0,
805,,,,,,,,3.9672,,3.9672,,,,,,0,,,,,0,
806,,,,,,,,,,0,,,,,,0,,,,,0,
807,LEASED,,,,,,11.9536,,,0,,2.3,,,,0,,,,,0,
808,LEASED,,,,,,,,,0,,2.3,,,,0,,,,,0,
809,LEASED,,,,,,,3.8966,,3.8966,,,,,,0,,,,,0,
810,LEASED,,,,,,,3.8966,,3.8966,,,,,,0,,,,,0,
811,LEASED,,,,,,,3.8966,,3.8966,,,,,,0,,,,,0,
812,,,,,VILLAGE 15,FREE LOT,,,,0,,,,,,0,,,,,0,
813,,,,,,,,,,0,,,,,,0,,,,,0,
815,,,,,,,,,,0,,,,,,0,,,,,0,
816,,,,,,,,,,0,,,,,,0,,,,,0,
817,LEASED,,,,,,,2.9113,0.8271,3.7384,,,112B,1.9737,0.5499,2.5236,,109C,0.4433,0.2773,0.7206,
818,,,,,,,,4.2013,,4.2013,,,,,,0,,,,,0,
819,,,,,,,,,,0,,,,,,0,,,,,0,
820,LEASED,,,,,,,3.7485,0.2293,3.9778,,4.0222,,,,0,,,,,0,
821,LEASED,,,,,FIND DOCUMENTS,,3.2854,0.2293,3.5147,,-1.5147,,,,0,,,,,0,
822,LEASED,,,,,,11.5428,0,,0,,6,,,,0,,,,,0,
823,LEASED,,,,,AWARDED TO PRIVATE OWNERS,4.115,2.2112,,2.2112,,2.2888,,,,0,,,,,0,
824,LEASED,,,,,,4.115,2.4543,,2.4543,,-1.4543,,,,0,,,,,0,
825,LEASED,,,,,,,4,,4,,,,,,0,,,,,0,
826,LEASED,,,,,,,3.815,,3.815,,,,,,0,,,,,0,
827,,,,,,,,,,0,,,,,,0,,,,,0,
828,,,,,,,,1.0496,0.2157,1.2653,,,411C,2.0191,0.2157,2.2348,,,,,0,
829,,,,,,,,0.0368,0.402,0.4388,,,411C,2.6593,0.402,3.0613,,,,,0,
830,,,,,,,,12.0012,,12.0012,,,,,,0,,,,,0,
833,,,,,,,,,,0,,,,,,0,,,,,0,
834,,,,,,,,,,0,,,,,,0,,,,,0,
835,,,,,,,,,,0,,,,,,0,,,,,0,
836,LEASED,,,,,,,5.4661,0.4863,5.9524,,,,,,0,,,,,0,
840,LEASED,,,,,,,4.9999,,4.9999,,,,,,0,,,,,0,
841,LEASED,,,,,,,3.2867,,3.2867,,,,,,0,,,,,0,
842,LEASED,,,,,,,4.353,,4.353,,,,,,0,,,,,0,
844,LEASED,,,,,,,4.6371,,4.6371,,,,,,0,,,,,0,
845,LEASED,,,,,,,4.1467,,4.1467,,,,,,0,,,,,0,
846,,,,,,,,12.001,,12.001,,,,,,0,,,,,0,
848,,,,,COMPROMISE AGREEMENT WITH B'LAAN,COMPROMISE AGREEMENT WITH BL'AAN,,,,0,,,,,,0,,,,,0,
849,,,,,"IDENTICAL TO LOT 116, GSS-211",,,,,0,,,,,,0,,,,,0,
850,LEASED,,,,,GET CTC TO ROD FOR TITLE,,3.9742,,3.9742,,,,,,0,,,,,0,
851,,6.0008,,,,,,,,0,,,,,,0,,,,,0,
852,,,,,,,,,,0,,,,,,0,,,,,0,
853,LEASED,,,,.1602 UNUTILIZE AREA (FOR SURVEY) WITH CONCRETE HOUSE MALDEPENIA CALSENIA (FOR SWAPPING WITH DARBC),,,6.8398,,6.8398,,0.1602,,,,0,,,,,0,
854,,,,,UNPLANTED,BRITANICA GOLF COURSE (EXCHANGE WITH UY),,0,,0,,4,,,,0,,,,,0,
855,,,,,UNPLANTED,EXCHANGE WITH TAMAYO,,0,,0,,1.225,,,,0,,,,,0,
857,LEASED,,,,UNPLANTED,EXCHANGE WITH TAMAYO,,0,,0,,4.8796,,,,0,,,,,0,
858,,,,,LOSS IN CASE,CANCELLED CLOA,,,,0,,,,,,0,,,,,0,
859,LEASED,,,,,,11.6607,1,,1,,,,,,0,,,,,0,
862,LEASED,,,,NEWLY TURNOVER 302A-0.3677 GULLY-2.6323,,,0.3677,2.6323,3,,,,,,0,,,,,0,
863,LEASED,,,,,,,1.9451,0.8133,2.7584,,,503C,0.2015,0.3606,0.5621,,504A,3.1978,0.9841,4.1819,
864,LEASED,,,,,,,0.3955,0.4907,0.8862,,,503D,1.7159,1.0965,2.8124,,504A,3.126,0.852,3.978,
865,LEASED,,,,,,,1.992,0.9858,2.9778,,,504A,2.8312,0.9811,3.8123,,503C,0.5136,0.4227,0.9363,
866,LEASED,,,,,PORTION WATER RESERVOIR,,0.8549,0.7919,1.6468,,,503D,1.881,0.7919,2.6729,,504A,2.7934,0.7919,3.5853,
867,LEASED,,,,VILLAGE 8,"FREE LOT, PORTION WATER RESERVOIR",7.7605,1.9728,0.7916,2.7644,,,503D,0.4101,0.7916,1.2017,,504A,2.662,0.7916,3.4536,
868,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
869,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
877,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
878,,,,,MALE KAYAWE CASE,DELETED THIRD GROUP,,5.5542,,5.5542,,1.1458,,,,0,,,,,0,
879,LEASED,,,,WATERWAY,,,,,0,,,,,,0,,,,,0,
880,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
881,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
882,OTHERS,,,,EXCHANGE LOT WITH KALSANGI GOLF COURSE,EXCHANGE WITH SRC,,,,0,,,,,,0,,,,,0,
883,LEASED,22.8594,,,,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,7.9646,0.568,8.5326,,,309D,14.3268,,14.3268,,,,,0,
884,LEASED,,,,,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,,,0,,,,,,0,,,,,0,
885,LEASED,,,,,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,,,0,,,,,,0,,,,,0,
886,LEASED,,,,,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,,,0,,,,,,0,,,,,0,
887,,,,,CARP2019000158 (7.9713 HAS) NAMED TO DARBC,"AWARDED BUT NOT INCLUDED PER DEED OF SALE, EXCHANGE WITH JUAN/ALBERT ALCASID (LOT 157, 159, 3121, 3122)",,7.5701,,7.5701,,,,,,0,,,,,0,
888,LEASED,,,,,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,0.4644,,0.4644,,,,,,0,,,,,0,
889,LEASED,,,,,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,,,0,,,,,,0,,,,,0,
890,LEASED,,,,11.9887 IN TITLE,AWARDED BUT NOT INCLUDED PER DEED OF SALE,,9.9887,,9.9887,,,,,,0,,,,,0,
891,LEASED,,,,,AWARDED VGPI AREAS,,,,0,,,,,,0,,,,,0,
892,LEASED,,,,,AWARDED VGPI AREAS,,,,0,,,,,,0,,,,,0,
898,LEASED,,,,,AWARDED VGPI AREAS,,,,0,,,,,,0,,,,,0,
899,LEASED,,,,,AWARDED VGPI AREAS,,,,0,,,,,,0,,,,,0,
900,LEASED,,,,,AWARDED VGPI AREAS,,,,0,,,,,,0,,,,,0,
901,LEASED,,,,,AWARDED VGPI AREAS,,,,0,,,,,,0,,,,,0,
903,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
904,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
905,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
906,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
907,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
908,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
909,LEASED,,,,Additional Areas Not Included in Previous Reconciliation of DARBC Hectares (2004),ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
911,LEASED,,,,,EXCHANGE LOT,,10.1577,0.3667,10.5244,,,104B,0.1381,0.3667,0.5048,,,,,0,
912,LEASED,,,,,EXCHANGE LOT,,11.9695,,11.9695,,,,,,0,,,,,0,
916,LEASED,10.8198,,,,EXCHANGE LOT,,,,0,,,,,,0,,,,,0,
917,LEASED,23.4424,,,,EXCHANGE LOT,,,,0,,,,,,0,,,,,0,
918,LEASED,,,,,EXCHANGE LOT,,,,0,,,,,,0,,,,,0,
919,LEASED,3.2458,,,,EXCHANGE LOT,,3.2458,,3.2458,,,,,,0,,,,,0,
920,LEASED,,,,,EXCHANGE LOT,,,,0,,,,,,0,,,,,0,
921,LEASED,,,,DARBCI REP. REMEDIOS DE LEON,EXCHANGE LOT,,12.057,,12.057,,,,,,0,,,,,0,
922,LEASED,,,,,EXCHANGE LOT,,12.0678,,12.0678,,,,,,0,,,,,0,
923,LEASED,,,,FORECLOSE BY DBP- CLOA GIVEN TO DARBC,ADDITIONAL LOT,,8.0642,,8.0642,,,,,,0,,,,,0,
924,LEASED,,,,,ADDITIONAL LOT,,12.3407,,12.3407,,,,,,0,,,,,0,
925,LEASED,,,,PORTION OF FMC LOT,ADDITIONAL LOT,,,,0,,,,,,0,,,,,0,
926,,,,,,EXCHANGE LOT WITH ALBERT ALCASID,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,
